anno,region,zona,acceso_int,quintil,niveduc,sexo,edad,tipo_acceso,edad_tramo,usa_computador,usa_smartphone,exp_hog
2015,4 coquimbo,urbano,no,Q1,basica_incompleta,mujer,76.0,Sólo Móvil,76–80,no,no,773.67684
2015,4 coquimbo,urbano,no,Q3,media_ch_completa,mujer,22.0,Sólo Móvil,21–25,no,no,773.67684
2015,4 coquimbo,urbano,no,Q3,basica_incompleta,mujer,54.0,Sólo Móvil,51–55,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,media_tp_incompleta,mujer,45.0,Fija + Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,media_tp_incompleta,mujer,39.0,Fija + Móvil,36–40,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,basica_completa,mujer,81.0,Sólo Móvil,76+,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,mujer,61.0,Fija + Móvil,61–65,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,basica_incompleta,mujer,72.0,Sólo Móvil,71–75,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_tp_incompleta,mujer,21.0,Fija + Móvil,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,media_tp_incompleta,mujer,43.0,Sólo Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,media_tp_incompleta,hombre,18.0,Sólo Móvil,18–20,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_ch_completa,hombre,18.0,Fija + Móvil,18–20,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,basica_completa,mujer,30.0,Sólo Móvil,26–30,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,basica_incompleta,mujer,39.0,Fija + Móvil,36–40,no,no,773.67684
2015,4 coquimbo,urbano,no,Q3,basica_incompleta,hombre,27.0,Sólo Móvil,26–30,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,basica_incompleta,hombre,69.0,Otro,66–70,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,media_ch_incompleta,hombre,67.0,Sólo Móvil,66–70,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,sup_universitaria_completa,mujer,71.0,Otro,71–75,no,no,773.67684
2015,4 coquimbo,urbano,no,Q2,media_ch_completa,mujer,79.0,Sólo Satelital,76–80,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_universitaria_incompleta,hombre,24.0,Fija + Móvil,21–25,no,no,773.67684
2015,4 coquimbo,urbano,no,Q5,media_ch_incompleta,mujer,74.0,Sólo Móvil,71–75,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,basica_incompleta,mujer,75.0,No Sabe,71–75,si,si,773.67684
2015,4 coquimbo,urbano,no,Q3,media_ch_completa,mujer,90.0,Sólo Móvil,76+,no,no,773.67684
2015,4 coquimbo,rural,no,Q1,media_ch_completa,mujer,27.0,Sólo Móvil,26–30,no,no,915.92879
2015,4 coquimbo,rural,no,Q4,media_ch_completa,mujer,36.0,Sólo Móvil,36–40,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,media_ch_completa,mujer,28.0,Sólo Móvil,26–30,no,no,915.92879
2015,4 coquimbo,rural,no,Q5,basica_completa,mujer,56.0,Sólo Móvil,56–60,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,basica_incompleta,mujer,64.0,No Sabe,61–65,no,no,915.92879
2015,4 coquimbo,rural,si,Q2,sup_tecnica_completa,hombre,42.0,Sólo Móvil,41–45,no,no,915.92879
2015,4 coquimbo,rural,no,Q3,media_ch_completa,mujer,47.0,Sólo Móvil,46–50,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,media_ch_incompleta,hombre,67.0,Sólo Móvil,66–70,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,basica_incompleta,mujer,70.0,Sólo Móvil,66–70,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,media_ch_completa,hombre,35.0,Sólo Móvil,31–35,no,no,915.92879
2015,4 coquimbo,rural,no,Q3,basica_incompleta,mujer,53.0,No Sabe,51–55,si,si,915.92879
2015,4 coquimbo,rural,no,Q1,media_tp_completa,mujer,71.0,Fija + Móvil,71–75,no,no,915.92879
2015,4 coquimbo,rural,no,Q4,media_tp_completa,hombre,37.0,Sólo Satelital,36–40,no,no,915.92879
2015,4 coquimbo,rural,si,Q2,basica_completa,mujer,38.0,Sólo Móvil,36–40,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,basica_completa,mujer,47.0,Sólo Móvil,46–50,no,no,915.92879
2015,4 coquimbo,rural,si,Q1,media_ch_completa,hombre,51.0,No Sabe,51–55,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,media_ch_incompleta,mujer,29.0,Sólo Móvil,26–30,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,basica_completa,mujer,59.0,Sólo Móvil,56–60,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,media_tp_completa,hombre,24.0,No Sabe,21–25,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,media_ch_completa,mujer,44.0,No Sabe,41–45,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,media_tp_incompleta,mujer,44.0,Fija + Móvil,41–45,si,si,915.92879
2015,4 coquimbo,rural,si,Q2,basica_incompleta,mujer,40.0,Sólo Móvil,36–40,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,basica_incompleta,mujer,69.0,Sólo Móvil,66–70,no,no,915.92879
2015,4 coquimbo,rural,si,Q1,media_tp_incompleta,mujer,24.0,Sólo Móvil,21–25,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,basica_completa,hombre,87.0,Otro,76+,no,no,915.92879
2015,4 coquimbo,rural,no,Q3,media_tp_completa,mujer,30.0,Sólo Móvil,26–30,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,basica_completa,mujer,72.0,Sólo Móvil,71–75,no,no,915.92879
2015,4 coquimbo,rural,si,Q1,media_ch_completa,mujer,39.0,Sólo Móvil,36–40,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,basica_incompleta,hombre,22.0,Sólo Móvil,21–25,no,no,915.92879
2015,4 coquimbo,rural,si,Q1,media_tp_incompleta,mujer,29.0,No Sabe,26–30,no,no,915.92879
2015,4 coquimbo,urbano,si,Q5,media_tp_incompleta,hombre,56.0,Fija + Móvil,56–60,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,media_ch_completa,hombre,22.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_completa,mujer,43.0,Fija + Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,mujer,29.0,No Sabe,26–30,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_completa,hombre,20.0,No Sabe,18–20,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,media_tp_completa,mujer,70.0,Sólo Móvil,66–70,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,basica_incompleta,mujer,76.0,Sólo Móvil,76–80,no,no,773.67684
2015,4 coquimbo,urbano,no,Q3,basica_completa,mujer,75.0,No Sabe,71–75,si,si,773.67684
2015,4 coquimbo,urbano,no,Q2,media_ch_incompleta,mujer,44.0,Fija + Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,sin_educacion_formal,mujer,75.0,Sólo Móvil,71–75,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,media_ch_completa,mujer,40.0,Sólo Móvil,36–40,no,no,773.67684
2015,4 coquimbo,urbano,no,Q4,media_tp_completa,hombre,50.0,Sólo Móvil,46–50,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_incompleta,mujer,32.0,Sólo Móvil,31–35,no,no,773.67684
2015,4 coquimbo,urbano,no,Q4,media_ch_incompleta,mujer,21.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,mujer,42.0,Sólo Fija,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,mujer,30.0,No Sabe,26–30,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_universitaria_incompleta,mujer,20.0,No Sabe,18–20,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,basica_completa,mujer,56.0,Fija + Móvil,56–60,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,media_tp_completa,hombre,41.0,Sólo Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_tecnica_completa,mujer,38.0,No Sabe,36–40,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_completa,mujer,48.0,No Sabe,46–50,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_tp_completa,mujer,40.0,No Sabe,36–40,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_incompleta,hombre,30.0,No Sabe,26–30,no,no,773.67684
2015,4 coquimbo,urbano,no,Q2,sup_universitaria_completa,mujer,63.0,Sólo Móvil,61–65,no,no,773.67684
2015,4 coquimbo,urbano,no,Q2,sup_tecnica_completa,hombre,64.0,Sólo Móvil,61–65,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_universitaria_completa,hombre,50.0,No Sabe,46–50,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,hombre,53.0,No Sabe,51–55,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_tecnica_completa,hombre,26.0,No Sabe,26–30,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,hombre,32.0,No Sabe,31–35,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,basica_completa,hombre,52.0,Sólo Móvil,51–55,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,media_tp_incompleta,mujer,22.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_ch_incompleta,mujer,56.0,No Sabe,56–60,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,basica_completa,mujer,60.0,No Sabe,56–60,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,media_ch_completa,mujer,65.0,No Sabe,61–65,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,hombre,53.0,No Sabe,51–55,no,no,773.67684
2015,4 coquimbo,urbano,no,Q1,media_tp_completa,hombre,44.0,Sólo Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_tp_incompleta,mujer,23.0,Sólo Móvil,21–25,no,no,773.67684
2015,4 coquimbo,urbano,no,Q5,media_ch_completa,mujer,23.0,Otro,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_tp_completa,mujer,25.0,Fija + Móvil,21–25,no,no,773.67684
2015,4 coquimbo,rural,si,Q1,basica_incompleta,hombre,67.0,Sólo Móvil,66–70,no,no,915.92879
2015,4 coquimbo,urbano,no,Q2,sup_tecnica_incompleta,mujer,33.0,Sólo Fija,31–35,no,no,773.67684
2015,4 coquimbo,rural,si,Q1,media_ch_incompleta,hombre,53.0,Sólo Móvil,51–55,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,basica_incompleta,mujer,72.0,Sólo Móvil,71–75,no,no,915.92879
2015,4 coquimbo,urbano,no,Q2,sup_tecnica_incompleta,mujer,74.0,Sólo Móvil,71–75,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,media_ch_completa,mujer,41.0,No Sabe,41–45,no,no,773.67684
2015,4 coquimbo,urbano,no,Q2,media_ch_incompleta,mujer,62.0,Fija + Móvil,61–65,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_tp_completa,hombre,43.0,Fija + Móvil,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_completa,hombre,32.0,No Sabe,31–35,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,sup_universitaria_completa,hombre,33.0,No Sabe,31–35,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_completa,hombre,39.0,Fija + Móvil,36–40,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_ch_incompleta,hombre,24.0,Fija + Móvil,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,sup_tecnica_completa,hombre,25.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,media_tp_completa,mujer,33.0,Fija + Móvil,31–35,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_universitaria_incompleta,mujer,22.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_ch_completa,mujer,41.0,No Sabe,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q5,sup_tecnica_completa,hombre,63.0,No Sabe,61–65,no,no,773.67684
2015,4 coquimbo,urbano,si,Q2,media_ch_incompleta,mujer,58.0,Sólo Móvil,56–60,no,no,773.67684
2015,4 coquimbo,urbano,si,Q3,media_ch_incompleta,mujer,42.0,No Sabe,41–45,no,no,773.67684
2015,4 coquimbo,urbano,si,Q1,media_ch_completa,mujer,50.0,Sólo Satelital,46–50,no,no,773.67684
2015,4 coquimbo,urbano,si,Q4,media_tp_completa,hombre,21.0,No Sabe,21–25,no,no,773.67684
2015,4 coquimbo,rural,no,Q2,basica_completa,mujer,60.0,Sólo Móvil,56–60,no,no,915.92879
2015,4 coquimbo,rural,no,Q1,sin_educacion_formal,hombre,76.0,Sólo Móvil,76–80,no,no,915.92879
2015,4 coquimbo,rural,si,Q3,basica_completa,mujer,67.0,No Sabe,66–70,no,no,915.92879
2015,4 coquimbo,rural,no,Q2,basica_incompleta,mujer,59.0,Sólo Móvil,56–60,no,no,915.92879
2015,4 coquimbo,rural,si,Q4,basica_incompleta,mujer,64.0,Sólo Móvil,61–65,no,no,915.92879
2015,4 coquimbo,rural,si,Q5,sup_universitaria_incompleta,hombre,29.0,Sólo Fija,26–30,no,no,915.92879
2015,4 coquimbo,rural,si,Q5,sup_universitaria_incompleta,mujer,21.0,No Sabe,21–25,no,no,915.92879
2015,5 valparaiso,urbano,si,Q5,media_ch_completa,mujer,62.0,No Sabe,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,basica_completa,mujer,78.0,Sólo Móvil,76–80,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_incompleta,hombre,64.0,No Sabe,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_tp_completa,hombre,52.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_tecnica_completa,mujer,32.0,No Sabe,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_tp_completa,hombre,67.0,No Sabe,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,sup_tecnica_completa,hombre,43.0,Fija + Móvil,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,media_tp_completa,hombre,59.0,Otro,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q5,media_tp_completa,mujer,71.0,Sólo Móvil,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_tp_incompleta,hombre,84.0,Sólo Móvil,76+,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_tecnica_completa,hombre,61.0,Fija + Móvil,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_ch_completa,hombre,67.0,No Sabe,66–70,si,si,1473.77571
2015,5 valparaiso,urbano,no,Q1,media_tp_completa,hombre,61.0,Otro,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_completa,hombre,38.0,No Sabe,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_incompleta,hombre,29.0,No Sabe,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_completa,hombre,74.0,Fija + Móvil,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,media_ch_completa,mujer,70.0,No Sabe,66–70,si,si,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_incompleta,mujer,25.0,No Sabe,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,sup_universitaria_incompleta,hombre,23.0,No Sabe,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q1,basica_incompleta,mujer,18.0,Sólo Fija,18–20,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_ch_completa,mujer,58.0,Fija + Móvil,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q1,media_tp_completa,mujer,50.0,Fija + Móvil,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q2,media_ch_completa,mujer,50.0,No Sabe,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_ch_completa,mujer,70.0,Sólo Móvil,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_ch_completa,hombre,29.0,No Sabe,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,basica_incompleta,mujer,63.0,Sólo Móvil,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q4,media_tp_completa,hombre,69.0,Sólo Fija,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_tecnica_incompleta,mujer,43.0,Fija + Móvil,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q1,media_ch_completa,mujer,40.0,No Sabe,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,basica_incompleta,mujer,69.0,Sólo Móvil,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_ch_incompleta,mujer,56.0,Fija + Móvil,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_ch_completa,mujer,64.0,Sólo Móvil,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_ch_incompleta,mujer,78.0,Sólo Móvil,76–80,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q5,sup_universitaria_incompleta,hombre,44.0,Sólo Fija,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_tecnica_incompleta,mujer,28.0,No Sabe,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_tecnica_completa,hombre,23.0,No Sabe,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,sup_tecnica_completa,hombre,54.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,basica_completa,hombre,44.0,No Sabe,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,basica_completa,hombre,59.0,Fija + Móvil,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_tp_incompleta,mujer,27.0,Fija + Móvil,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,sup_universitaria_completa,hombre,53.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_tp_incompleta,hombre,40.0,Fija + Móvil,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,sup_tecnica_completa,hombre,50.0,No Sabe,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,basica_completa,mujer,56.0,No Sabe,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_completa,hombre,44.0,No Sabe,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q4,sup_universitaria_completa,mujer,72.0,Otro,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_ch_completa,mujer,55.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_ch_completa,mujer,33.0,No Sabe,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,sup_universitaria_incompleta,mujer,31.0,Sólo Fija,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_completa,mujer,73.0,Sólo Fija,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,sup_tecnica_completa,mujer,44.0,Fija + Móvil,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q2,media_ch_completa,hombre,59.0,Fija + Móvil,56–60,si,si,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_incompleta,hombre,51.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,basica_completa,mujer,72.0,Sólo Móvil,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_tp_completa,hombre,80.0,Fija + Móvil,76–80,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,basica_incompleta,mujer,71.0,Sólo Móvil,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_incompleta,hombre,65.0,Sólo Fija,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q1,sup_tecnica_completa,mujer,53.0,Sólo Móvil,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_ch_completa,hombre,33.0,No Sabe,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,sup_universitaria_completa,mujer,52.0,Fija + Móvil,51–55,no,no,1473.77571
2015,5 valparaiso,rural,no,Q2,basica_completa,mujer,46.0,No Sabe,46–50,no,no,1242.89685
2015,5 valparaiso,rural,si,Q3,basica_incompleta,mujer,30.0,No Sabe,26–30,no,no,1242.89685
2015,5 valparaiso,rural,si,Q2,basica_completa,hombre,48.0,Sólo Móvil,46–50,no,no,1242.89685
2015,5 valparaiso,rural,no,Q2,basica_incompleta,hombre,46.0,Sólo Móvil,46–50,no,no,1242.89685
2015,5 valparaiso,rural,si,Q2,basica_incompleta,mujer,62.0,Sólo Móvil,61–65,no,no,1242.89685
2015,5 valparaiso,urbano,si,Q5,sup_tecnica_incompleta,mujer,50.0,No Sabe,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,sup_universitaria_incompleta,mujer,20.0,No Sabe,18–20,no,no,1473.77571
2015,5 valparaiso,rural,no,Q1,basica_incompleta,hombre,56.0,Otro,56–60,no,no,1242.89685
2015,5 valparaiso,rural,no,Q1,basica_incompleta,hombre,63.0,Sólo Móvil,61–65,no,no,1242.89685
2015,5 valparaiso,rural,si,Q2,basica_completa,hombre,42.0,Sólo Móvil,41–45,no,no,1242.89685
2015,5 valparaiso,rural,no,Q1,sin_educacion_formal,mujer,68.0,Sólo Móvil,66–70,no,no,1242.89685
2015,5 valparaiso,rural,no,Q1,media_tp_completa,mujer,59.0,No Sabe,56–60,si,si,1242.89685
2015,5 valparaiso,rural,no,Q1,basica_incompleta,hombre,60.0,No Sabe,56–60,si,si,1242.89685
2015,5 valparaiso,rural,si,Q1,basica_completa,mujer,40.0,No Sabe,36–40,no,no,1242.89685
2015,5 valparaiso,rural,si,Q4,sin_educacion_formal,mujer,67.0,No Sabe,66–70,si,si,1242.89685
2015,5 valparaiso,urbano,no,Q1,sin_educacion_formal,mujer,61.0,Fija + Móvil,61–65,si,si,1473.77571
2015,5 valparaiso,urbano,no,Q4,basica_completa,hombre,68.0,Otro,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,basica_incompleta,hombre,23.0,Sólo Móvil,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q4,sin_educacion_formal,mujer,65.0,Sólo Móvil,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_tp_incompleta,mujer,69.0,Fija + Móvil,66–70,si,si,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_ch_incompleta,mujer,79.0,Sólo Móvil,76–80,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_tp_completa,mujer,54.0,Sólo Móvil,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_tp_completa,hombre,59.0,Sólo Móvil,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_tp_completa,hombre,53.0,No Sabe,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_incompleta,mujer,33.0,No Sabe,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_tp_completa,mujer,28.0,Fija + Móvil,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_tp_completa,hombre,19.0,Fija + Móvil,18–20,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,media_ch_completa,mujer,46.0,No Sabe,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q4,basica_completa,hombre,74.0,Sólo Móvil,71–75,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,sup_tecnica_completa,mujer,43.0,No Sabe,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_completa,hombre,32.0,No Sabe,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_tp_completa,mujer,39.0,No Sabe,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_ch_incompleta,mujer,66.0,Fija + Móvil,66–70,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_ch_completa,mujer,50.0,Fija + Móvil,46–50,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q3,media_ch_completa,mujer,37.0,No Sabe,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,basica_completa,mujer,34.0,Fija + Móvil,31–35,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q2,media_ch_incompleta,mujer,52.0,Sólo Móvil,51–55,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q4,sup_tecnica_incompleta,hombre,27.0,No Sabe,26–30,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q1,media_ch_incompleta,mujer,45.0,Fija + Móvil,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_completa,hombre,40.0,No Sabe,36–40,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_tp_completa,hombre,61.0,Fija + Móvil,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_completa,mujer,65.0,No Sabe,61–65,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q1,sup_universitaria_completa,hombre,42.0,Sólo Móvil,41–45,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,sup_universitaria_completa,hombre,25.0,Fija + Móvil,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q2,media_ch_completa,hombre,51.0,No Sabe,51–55,si,si,1473.77571
2015,5 valparaiso,urbano,si,Q5,sup_universitaria_incompleta,hombre,21.0,Fija + Móvil,21–25,no,no,1473.77571
2015,5 valparaiso,urbano,si,Q4,media_ch_completa,hombre,56.0,Fija + Móvil,56–60,no,no,1473.77571
2015,5 valparaiso,urbano,no,Q3,media_ch_completa,mujer,41.0,No Sabe,41–45,no,no,1473.77571
